model,checkpoint,textfrct_V1
EleutherAI/pythia-6.9b,step110000,5.109700520833333
EleutherAI/pythia-6.9b,step121000,4.813910590277778
EleutherAI/pythia-6.9b,step132000,5.015733506944445
EleutherAI/pythia-6.9b,step143000,4.675998263888889
EleutherAI/pythia-6.9b,step77000,5.672092013888889
EleutherAI/pythia-6.9b,step88000,5.026692708333333
EleutherAI/pythia-6.9b,step99000,4.982421875
