model,checkpoint,textfrct_RG3
EleutherAI/pythia-6.9b,step110000,11.183854166666666
EleutherAI/pythia-6.9b,step121000,11.047916666666667
EleutherAI/pythia-6.9b,step132000,11.454427083333334
EleutherAI/pythia-6.9b,step143000,10.81484375
