model,checkpoint,textfrct_MA3
EleutherAI/pythia-6.9b,step110000,10.175390625
EleutherAI/pythia-6.9b,step121000,10.230078125
EleutherAI/pythia-6.9b,step132000,10.286979166666667
EleutherAI/pythia-6.9b,step143000,10.079947916666667
EleutherAI/pythia-6.9b,step55000,9.544921875
EleutherAI/pythia-6.9b,step66000,9.949869791666666
EleutherAI/pythia-6.9b,step77000,10.447005208333334
EleutherAI/pythia-6.9b,step88000,9.84921875
EleutherAI/pythia-6.9b,step99000,10.133854166666667
