model,checkpoint,textfrct_MA2
EleutherAI/pythia-6.9b,step110000,12.605989583333333
EleutherAI/pythia-6.9b,step121000,12.334375
EleutherAI/pythia-6.9b,step132000,12.719791666666667
EleutherAI/pythia-6.9b,step143000,12.460677083333334
EleutherAI/pythia-6.9b,step55000,12.195833333333333
EleutherAI/pythia-6.9b,step66000,11.686979166666667
EleutherAI/pythia-6.9b,step77000,11.935677083333333
EleutherAI/pythia-6.9b,step88000,11.942708333333334
EleutherAI/pythia-6.9b,step99000,12.66015625
