model,checkpoint,textfrct_I1
EleutherAI/pythia-6.9b,step110000,9.68671875
EleutherAI/pythia-6.9b,step121000,9.537760416666666
EleutherAI/pythia-6.9b,step132000,9.708854166666667
EleutherAI/pythia-6.9b,step143000,9.510416666666666
EleutherAI/pythia-6.9b,step55000,9.260286458333333
EleutherAI/pythia-6.9b,step66000,10.05078125
EleutherAI/pythia-6.9b,step77000,10.150520833333333
EleutherAI/pythia-6.9b,step88000,8.635546875
EleutherAI/pythia-6.9b,step99000,10.025260416666667
