model,checkpoint,textfrct_V2
EleutherAI/pythia-6.9b,step110000,5.416232638888889
EleutherAI/pythia-6.9b,step121000,5.053927951388889
EleutherAI/pythia-6.9b,step132000,5.324544270833333
EleutherAI/pythia-6.9b,step143000,5.0
EleutherAI/pythia-6.9b,step77000,5.898220486111111
EleutherAI/pythia-6.9b,step88000,5.221462673611111
EleutherAI/pythia-6.9b,step99000,5.279622395833333
