model,checkpoint,compositional_translate_fr_eng_last
allenai/OLMo-2-1124-7B,main,9.565423976608187
allenai/OLMo-2-1124-7B,stage1-step130000-tokens546B,11.154856542397662
allenai/OLMo-2-1124-7B,stage1-step150000-tokens630B,10.695974963450292
allenai/OLMo-2-1124-7B,stage1-step170000-tokens714B,10.398094846491228
allenai/OLMo-2-1124-7B,stage1-step230000-tokens965B,10.440012792397662
allenai/OLMo-2-1124-7B,stage1-step250000-tokens1049B,9.465186403508772
