model,checkpoint,task,success,error,cached,accuracy,correct,total,accuracy_V3,correct_V3,total_V3,mean_loss,mean_perplexity,mean_probability,mean_normalized_probability
allenai/OLMo-2-1124-7B,stage1-step150-tokens1B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,6.393798828125,774.9171212640896,0.0021854384896968517,0.0021854384896968517
allenai/OLMo-2-1124-7B,stage1-step5000-tokens21B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,6.305338541666667,639.4631690856562,0.0021522822653065373,0.0021522822653065373
allenai/OLMo-2-1124-7B,stage1-step10000-tokens42B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,7.472574869791667,2384.8883415107553,0.0007479469181887595,0.0007479469181887595
allenai/OLMo-2-1124-7B,stage1-step15000-tokens63B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,9.256754557291666,20794.705427818815,0.0002219120324467538,0.0002219120324467538
allenai/OLMo-2-1124-7B,stage1-step20000-tokens84B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,4.832926432291667,149.79978194448424,0.009472686317483036,0.009472686317483036
allenai/OLMo-2-1124-7B,stage1-step25000-tokens105B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,10.526611328125,55415.99739631496,5.346553585983284e-05,5.346553585983284e-05
allenai/OLMo-2-1124-7B,stage1-step30000-tokens126B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,9.85986328125,27926.018423475838,7.445576146690254e-05,7.445576146690254e-05
allenai/OLMo-2-1124-7B,stage1-step35000-tokens147B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,8.032796223958334,4503.107591975945,0.0005589601470450452,0.0005589601470450452
allenai/OLMo-2-1124-7B,stage1-step40000-tokens168B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,8.275472005208334,5263.437690839993,0.0004007046986570985,0.0004007046986570985
allenai/OLMo-2-1124-7B,stage1-step45000-tokens189B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,5.161946614583333,226.42310141562976,0.00707713016230101,0.00707713016230101
allenai/OLMo-2-1124-7B,stage1-step50000-tokens210B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,9.618570963541666,25247.519888372757,0.0001184444590250596,0.0001184444590250596
allenai/OLMo-2-1124-7B,stage1-step60000-tokens252B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,5.102823893229167,426.41177239574534,0.015184721938748836,0.015184721938748836
allenai/OLMo-2-1124-7B,stage1-step70000-tokens294B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,7.090738932291667,1570.636732395831,0.0011492999233591393,0.0011492999233591393
allenai/OLMo-2-1124-7B,stage1-step80000-tokens336B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,6.01025390625,504.58599441264005,0.00304755994202109,0.00304755994202109
allenai/OLMo-2-1124-7B,stage1-step90000-tokens378B,textfrct_V3,True,,False,0.08333333333333333,4,48,0.08333333333333333,4,48,7.93359375,4599.573195946409,0.0005802714421776893,0.0005802714421776893
allenai/OLMo-2-1124-7B,stage1-step110000-tokens462B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,5.982421875,872.9931610014096,0.004844411394922673,0.004844411394922673
allenai/OLMo-2-1124-7B,stage1-step120000-tokens504B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,6.369791666666667,744.8189804559294,0.002239726816334038,0.002239726816334038
allenai/OLMo-2-1124-7B,stage1-step130000-tokens546B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,7.099690755208333,1609.3020309368942,0.0010866873064328275,0.0010866873064328275
allenai/OLMo-2-1124-7B,stage1-step150000-tokens630B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,3.5929361979166665,45.79777349076763,0.03696794235183367,0.03696794235183367
allenai/OLMo-2-1124-7B,stage1-step170000-tokens714B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,5.664713541666667,394.9331455208982,0.004688272233074565,0.004688272233074565
allenai/OLMo-2-1124-7B,stage1-step230000-tokens965B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,4.968180338541667,153.4003134449692,0.007434027264200271,0.007434027264200271
allenai/OLMo-2-1124-7B,stage1-step250000-tokens1049B,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,6.047526041666667,539.4144759727461,0.002872967804305344,0.002872967804305344
allenai/OLMo-2-1124-7B,main,textfrct_V3,True,,False,0.0,0,48,0.0,0,48,3.0992024739583335,23.408772152842364,0.04750106106052099,0.04750106106052099
