model,checkpoint,task,success,error,cached,accuracy,correct,total,accuracy_V4,correct_V4,total_V4,mean_loss,mean_perplexity,mean_probability,mean_normalized_probability
allenai/OLMo-2-0425-1B,stage1-step300-tokens1B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,4.254231770833333,92.67764599893567,0.019720194715749713,0.019720194715749713
allenai/OLMo-2-0425-1B,stage1-step10000-tokens21B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,7.597981770833333,2559.4205437787296,0.000643748278266078,0.000643748278266078
allenai/OLMo-2-0425-1B,stage1-step20000-tokens42B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.611762152777778,499.57612480019117,0.006094984402467166,0.006094984402467166
allenai/OLMo-2-0425-1B,stage1-step30000-tokens63B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,7.098415798611111,1678.4759320517385,0.0012398638017188921,0.0012398638017188921
allenai/OLMo-2-0425-1B,stage1-step40000-tokens84B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,6.565972222222222,975.45270215998,0.0019190505411077563,0.0019190505411077563
allenai/OLMo-2-0425-1B,stage1-step50000-tokens105B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,9.011067708333334,11418.884007391576,0.00019258835631931582,0.00019258835631931582
allenai/OLMo-2-0425-1B,stage1-step60000-tokens126B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,13.579427083333334,1022693.4842438602,2.4697362145623953e-06,2.4697362145623953e-06
allenai/OLMo-2-0425-1B,stage1-step70000-tokens147B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,6.924153645833333,1235.1948300476793,0.001202842233192932,0.001202842233192932
allenai/OLMo-2-0425-1B,stage1-step80000-tokens168B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.468207465277778,340.85319198280234,0.00661821272791001,0.00661821272791001
allenai/OLMo-2-0425-1B,stage1-step90000-tokens189B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.9228515625,427.7930859985364,0.0030446007596263793,0.0030446007596263793
allenai/OLMo-2-0425-1B,stage1-step100000-tokens210B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,4.685872395833333,132.56133171934823,0.01101610275555448,0.01101610275555448
allenai/OLMo-2-0425-1B,stage1-step120000-tokens252B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.838541666666667,437.15815053535925,0.003687742481199694,0.003687742481199694
allenai/OLMo-2-0425-1B,stage1-step140000-tokens294B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,10.594401041666666,59790.4757885816,3.408164270526645e-05,3.408164270526645e-05
allenai/OLMo-2-0425-1B,stage1-step160000-tokens336B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.088324652777778,235.71919193589306,0.008246683051699186,0.008246683051699186
allenai/OLMo-2-0425-1B,stage1-step180000-tokens378B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.896267361111111,459.96509661724826,0.00338053404069879,0.00338053404069879
allenai/OLMo-2-0425-1B,stage1-step220000-tokens462B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.740993923611111,328.13095395622815,0.003398418929489752,0.003398418929489752
allenai/OLMo-2-0425-1B,stage1-step240000-tokens504B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.822048611111111,391.96027660315934,0.0033979282383456485,0.0033979282383456485
allenai/OLMo-2-0425-1B,stage1-step260000-tokens546B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,9.845703125,40520.45592838702,0.0001355020249286875,0.0001355020249286875
allenai/OLMo-2-0425-1B,stage1-step300000-tokens630B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,6.431640625,739.7184138767242,0.0019418800497542116,0.0019418800497542116
allenai/OLMo-2-0425-1B,stage1-step340000-tokens714B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,9.084526909722221,13790.646981366208,0.0001830595153757144,0.0001830595153757144
allenai/OLMo-2-0425-1B,stage1-step460000-tokens965B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.682834201388889,376.82017278219706,0.004068673756611728,0.004068673756611728
allenai/OLMo-2-0425-1B,stage1-step500000-tokens1049B,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,5.238498263888889,202.4604074128345,0.005699601452932275,0.005699601452932275
allenai/OLMo-2-0425-1B,main,textfrct_V4,True,,False,0.0,0,36,0.0,0,36,7.182508680555555,1583.8670875912721,0.0009023857537960988,0.0009023857537960988
